post_id,permalink,datetime_utc,owner_username,location_name,final_model_version,category,confidence,meal_type,cuisines,content_type,needs_review,rationale,entities_json,selected_processed_at,refreshed_at
3509365884269318991,https://www.instagram.com/p/DCzxa2mv1NP/,2024-11-25T21:18:05+00:00,atllovesmo,"Atlanta, USA",llm-refined-v1-dryrun-full,drinks,0.828,drinks,japanese,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""japanese""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, USA"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""japanese""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.828}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""muchachoatl"", ""resy."", ""tigersunatl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""japanese""], ""content_type"": ""food_spot"", ""confidence"": 0.828, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3508634288146865699,https://www.instagram.com/p/DCxLEunv94j/,2024-11-24T20:57:29+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.924,dinner,italian|seafood,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [""italian"", ""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [""italian"", ""seafood""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.924}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats""], ""mentions"": [""atllovesmo"", ""forthatlanta"", ""ilpremioatlanta"", ""moonlightatlanta""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [""italian"", ""seafood""], ""content_type"": ""food_spot"", ""confidence"": 0.924, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3507695044625128447,https://www.instagram.com/p/DCt1g77R1v_/,2024-11-23T13:59:26+00:00,atllovesmo,"Atlanta, GA",llm-refined-v1-dryrun-full,event,0.656,dinner,,event,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, GA"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.656}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atlfoodie""], ""mentions"": [""atl_christkindl"", ""atllovesmo"", ""buckheadvillagedistrict"", ""galleriaatl"", ""lisas.creperie""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.656, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3506938965486078887,https://www.instagram.com/p/DCrJmiWxgun/,2024-11-22T12:51:08+00:00,atllovesmo,,llm-refined-v1-dryrun-full,event,0.744,dinner,,event,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.744}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""abvgallery"", ""atllovesmo"", ""gregmike"", ""jojosbeloved"", ""outerspaceproject."", ""paintedparkatlanta"", ""politanrow.colonysquare"", ""tinydoors""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.744, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3506463678088000004,https://www.instagram.com/p/DCpdiMePrIE/,2024-11-21T21:05:17+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.675,dinner,,event,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.675}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""bellyardhotel"", ""drawbaratl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.675, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3505499263742726436,https://www.instagram.com/p/DCmCQHnx1Ek/,2024-11-20T13:08:41+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.656,dinner,coffee_cafe|seafood,event,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [""coffee_cafe"", ""seafood""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [""coffee_cafe"", ""seafood""], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.656}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""givingkitchen"", ""snoozeameatery""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [""coffee_cafe"", ""seafood""], ""content_type"": ""event"", ""confidence"": 0.656, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3504359570321228526,https://www.instagram.com/p/DCh_HZaPMLu/,2024-11-18T23:24:12+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,0.63,unknown,coffee_cafe,food_spot,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [""coffee_cafe""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""brashcoffee""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3504053568405878887,https://www.instagram.com/p/DCg5ie6xbhn/,2024-11-18T13:18:34+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.63,drinks,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atlfacials"", ""hydrafacial""], ""mentions"": [""facefoundrie""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3503409727029578799,https://www.instagram.com/p/DCenJW6Pwwv/,2024-11-17T15:59:53+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.776,drinks,coffee_cafe|seafood,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe"", ""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""coffee_cafe"", ""seafood""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.776}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""chefjoeyward"", ""georgiaboyatlanta""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe"", ""seafood""], ""content_type"": ""food_spot"", ""confidence"": 0.776, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3501487617956789684,https://www.instagram.com/p/DCXyG_Vvj20/,2024-11-15T00:18:47+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.752,drinks,,event,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.752}, ""metadata"": {""hashtags"": [""420fest2025"", ""atlblog"", ""sweetwater420fest"", ""thingstodoinatlanta""], ""mentions"": [""420fest"", ""atllovesmo"", ""sweetwaterbrew""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.752, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3500427746662992917,https://www.instagram.com/p/DCUBH1RxMwV/,2024-11-13T13:13:37+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dessert,0.655,dessert,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dessert"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dessert"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.655}, ""metadata"": {""hashtags"": [""ad"", ""tiffstreats"", ""worldkindnessday""], ""mentions"": [""atllovesmo"", ""tiffstreats""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dessert"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.655, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3500002894688464711,https://www.instagram.com/p/DCSghbCvq9H/,2024-11-12T23:10:19+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,0.63,unknown,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""where2atlanta""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3499695045928554228,https://www.instagram.com/p/DCRahoixA70/,2024-11-12T12:57:14+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,0.63,unknown,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlantajewelry"", ""atlblog"", ""ddpartner"", ""diamonds""], ""mentions"": [""atllovesmo"", ""diamondsdirect""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3496813031898582077,https://www.instagram.com/p/DCHLOz0RYw9/,2024-11-08T13:33:46+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.744,dinner,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.744}, ""metadata"": {""hashtags"": [""atl"", ""atldatenight"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""storicofresco"", ""theblindpigparlourbar"", ""yebobeachhaus""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.744, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3496318443068480192,https://www.instagram.com/p/DCFaxmEvlrA/,2024-11-07T21:08:13+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.63,drinks,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atlchristmas"", ""atldatenight"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""where2atlanta""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3494888042823417160,https://www.instagram.com/p/DCAViiCP_1I/,2024-11-05T21:46:13+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,0.63,unknown,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlanta"", ""atlblog"", ""atlvet"", ""bondvet"", ""bondvetpartner""], ""mentions"": [""bondvetclinic""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3494174189252607672,https://www.instagram.com/p/DB9zOmFvX64/,2024-11-04T22:14:58+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.866,drinks,coffee_cafe|mediterranean,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe"", ""mediterranean""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""coffee_cafe"", ""mediterranean""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.866}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""ela.atlanta"", ""paintedparkatlanta"", ""thechastainatl"", ""virginiahighlanddistrict""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe"", ""mediterranean""], ""content_type"": ""food_spot"", ""confidence"": 0.866, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3493203106232347009,https://www.instagram.com/p/DB6WbejRSmB/,2024-11-03T14:03:37+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,0.63,unknown,coffee_cafe|mexican,food_spot,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [""coffee_cafe"", ""mexican""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [""coffee_cafe"", ""mexican""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atlantacoffeeshops"", ""atllovesmo"", ""fortheloveof.vinyl"", ""martatransit"", ""stereoatl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [""coffee_cafe"", ""mexican""], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3492480289903973928,https://www.instagram.com/p/DB3yFHYx5Yo/,2024-11-02T14:09:43+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.776,dinner,coffee_cafe,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [""coffee_cafe""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.776}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""hotelgranada_atlanta"", ""maypeel_atlanta""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""confidence"": 0.776, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3491202153362478458,https://www.instagram.com/p/DBzPdx-P9V6/,2024-10-31T19:42:59+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.794,drinks,vegan,event,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""vegan""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""vegan""], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.794}, ""metadata"": {""hashtags"": [""atldatenight"", ""atlevents"", ""atllivemusic"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""bardo.atl"", ""drinkninedot""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""vegan""], ""content_type"": ""event"", ""confidence"": 0.794, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3490252790159576005,https://www.instagram.com/p/DBv3mulxwvF/,2024-10-30T12:24:40+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.798,drinks,mexican,event,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""mexican""], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.798}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atlanticstation."", ""azoteacantina"", ""azoteacantina.""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""mexican""], ""content_type"": ""event"", ""confidence"": 0.798, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
3489546890163676680,https://www.instagram.com/p/DBtXGh_RmYI/,2024-10-29T12:54:20+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.855,drinks,coffee_cafe,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""coffee_cafe""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.855}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""paintedparkatlanta""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""confidence"": 0.855, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:43
