post_id,datetime_utc,permalink,caption,owner_username,location_name,final_model_version,category,meal_type,cuisines,content_type,confidence,needs_review,rationale
3481094245182310761,2024-10-17T21:00:34+00:00,https://www.instagram.com/p/DBPVMW5v4lp/,"Do you think you can make it out of the horror circus?? 🤡  add this Halloween activity to your list!! 

Follow @atllovesmo for more 🎪

If you’re a fan of escape rooms then you’ll be a fan of @gameover_atlanta in Sandy Springs. Got to check out the latest spooky room and we were screaming 🫣 are we wimps or was it scary?? Please report back. It’s listed as challenging (truth) and it’s for up to 6 ppl. There’s help along the way if you need it. 

The run down: 
Our story revolves around you, a group of children, really keen on circus performances. Unfortunately, last night one of your peers was kidnapped. As you were searching for evidence, you found a ticket cut out from a circus you’ve never heard before, “Wanderlust Circus, 1940”. Without second thoughts, you decided to seek your friend at the circus site and even though you managed to get inside, you realized you are trapped in a cursed circus. Shadows and dark figures appear on the walls creeping between the red and white stripes. I do not know how but, you have to be fast and find a way to get out before the clown returns. 

227 Sandy Springs Place, Bldg. 200, Suite 280, Atlanta, GA 30328

Good luck! 

#atlblog #thingstodoinatlanta #thingstodoinatlanta",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,drinks,,event,0.63,0,dry_run_keep_source
3479382516324684006,2024-10-15T12:25:10+00:00,https://www.instagram.com/p/DBJP_bLPNDm/,"One of the nicest sports bars in atl ✨ 

Follow @atllovesmo for more 💌 

@signiabyhiltonatlanta is located directly across from @mercedesbenzstadium & @statefarmarena. Who knew it’d also be your next sunset spot bc the views at golden hour were perfection. @nestonfour is the place to hang out before a game or concert, or head over to watch your fav teams play ~ don’t worry there are plenty of TVs. We ordered the hush puppies, the wagyu tachos, mac & cheese, & pickle fries bc what are sports without classic bar food apps. 

We walked there from a street parking spot so I’m not 100% sure what parking looks like but if you can find something close by that’s prob the move! 

Save this for your next game day 🏈⚽️🏀 #atlblog #atlfoodie #atldatenight",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,unknown,,event,0.613,0,dry_run_keep_source
3477320904222926687,2024-10-12T16:08:12+00:00,https://www.instagram.com/p/DBB7PBSP2df/,"Authentic bakery in Atlanta to add to your list WITH baking classes!! 

Follow @atllovesmo for more 💌

@colettebread on Highland Ave has some of the best baked goods & treats available Wednesday to Sunday. Grab your friend and sit in the sun with your coffee & gallery or make it a solo adventure with your book & a the most perfect cinnamon roll. The cheesecake was my favorite this time! Also fortunate enough to pair it with my fav @mezcla.atl coffee this time right next door at one of the coolest barber shops in the city @sanctuary.atl. 

I MUST go for a baking class soon ✨ who’s with me?? 

Retail Hours : 🥖
WEDNESDAY-FRIDAY 8AM-1PM 
SATURDAY-SUNDAY 9AM-2PM

Enjoy! #atleats #atlfoodie #atlblog",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dessert,dessert,bakery|coffee_cafe,food_spot,0.613,0,dry_run_keep_source
3476581497987431627,2024-10-11T15:38:08+00:00,https://www.instagram.com/p/DA_THPkPHzL/,"Add this to your atl bucket list if you haven’t been! 

Follow @atllovesmo for more 💌

Truly one of the best views of atl AND the food is good!? @polarisatlanta No brainer for your next luxury night out. You can sit at the bar or reserve a table by the window. It rotates slowly and gives you views allll over the city from Stone Mountain to Buckhead and more. 

Had the pleasure of checking it out with @kennedyspacecenter and incredible astronaut Winston Scott. You almost feel like you’re in a spaceship up here with the slight movement. Not only does the city rotate through but there is an open air kitchen and different aspects of the restaurant that rotates as well. You get a total 360 view of everything.

This is Polaris (not Sundial) and it does rotate I promise 

HOURS & LOCATION

265 Peachtree Street NE,
Atlanta, GA 30303

Wednesday - Thursday
5:00 PM - 11:00 PM

Friday - Saturday
5:00 PM - 12:00 AM

Closed Sunday - Tuesday

Complimentary Valet Parking is available for Polaris guests

#atlblog #atleats #atldatenight #thingstodoinatlanta",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,unknown,,food_spot,0.613,0,dry_run_keep_source
3475746502221949574,2024-10-10T11:56:09+00:00,https://www.instagram.com/p/DA8VQdKPuqG/,"Save & share some of the best ~haunted spots~ to celebrate spooky season in Atlanta 👇

Follow @atllovesmo x @atlannatonight x @knotts01 for more inspo 👻

Here’s a quick rundown of some spooky spots around Atlanta, complete with important details for each:

@netherworldhauntedhouse is atl’s most iconic haunted attraction. It’s open from September 22 through November 11. Tickets start at $25, with options for a speed pass. Get ready for two new haunts this year: “Wake the Dead” and “Mr. Grendel’s Birthday Party of Horrors”​ 📍located at 1313 Netherworld Way, Stone Mountain, GA

Six Flags Fright Fest: Head over to @sixflagsovergeorgia in Austell for their annual Fright Fest, happening on select nights through October 31. Regular admission is required, with additional fees for haunted attractions. During the day, it’s family-friendly with trick-or-treat trails, but after 6 PM, it becomes a scare zone with haunted mazes and live actors around every corner.

@hauntedundergroundatl at @underground_atlanta is one of my favs. The over the top Halloween decor is 10/10, giving all of the dark, moody, spooky vibes you’re looking for. Bring allll of your friends or have a fun & funky date night. You can get your ticket for an early session 8-11pm or late night 11-4am. 

Be sure to use code ATLLOVESMO (we love a deal). 🔗 in bio 

@rrealtacos has locations all over the city that are decked out for the season. They’re pulling out all of the stops with a Halloween-themed taco and creative cocktails! Open all month long! They don’t require tickets, but it’s best to make a reservation if you’re planning a weekend visit.

@drawbaratl at @bellyardhotel has gone spooky with their rooftop patio! Located in West Midtown, Drawbar is hosting a Halloween party on October 28 with themed cocktails, DJ sets, and costume contests. Perfect for a spooky night out to celebrate the season! 

Which are you going to first? 

#atlblog #thingstodoinatlanta #atldatenight",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,dinner,mexican,event,0.765,0,dry_run_keep_source
3473895609830534515,2024-10-07T22:45:29+00:00,https://www.instagram.com/p/DA1wabSvO1z/,"we live in Atlanta, of course we can get 24k gold wings until 1 am from inside the circle k ➡️ “welcome to the trap”

Your new fav crispy wing spot is in Buckhead. @trapwingzatl is open late and serving up ‘yayo on my potato’, special honey mustard gold wings (you have to like mustard for this one ok), smash burgers (like the one w hot Cheetos), chopped cheese, and crack okra (to name a few). 

Add this to your list, esp for the late night munchies. Pair it with a 99 cent polar pop & you are good to go. The wings are crispy 👏 choose from different flavors like your classics or the strawberry jerk. My fav wings were the yayo 🤤 

Save & share. Follow for more 💌

📍 3004 Piedmont Rd NE Atlanta, GA 30305

#atlblog #atlfoodie #thingstodoinatlanta #atlwings",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,unknown,,food_spot,0.613,0,dry_run_keep_source
3473244989645743998,2024-10-07T01:05:24+00:00,https://www.instagram.com/p/DAzceqBvWd-/,"One truly special recurring event in Atlanta 👇

@mysticdistrictmarket 🕰️ October 19th | The Clockwork Coven Edition - Steampunk Halloween Celebration 💀 @westside_motor_lounge

Mark your calendar & head to the link in my bio! 

👯‍♂️Drag & Burlesque Show – Starring @jarvis.hammer , Star of Boulet Brothers’ Season 5, Hosted by @emilydeeisroyaltee

🎶Live Music & DJs – @naomi.wav @sudiemusic (DJ set) @geexella @jordywonderland

🔥Fire & Circus Performances w/ j.fleaux & @pixietwixt

📸Interactive Art Installations & Photo Ops by @ilovecharlita

⚙️Steampunk Adornment Workshop w/ @gummythunk

🧵Threads of Enchantment: The Art of Costuming Live Panel with @saliva_godiva @jesscronindesigns @lilpassatchey

🧹🧹Free T-Shirt for the First 50 Attendees, $2000 in Raffle Prizes, Cosplay Encouraged, Food & Drinks!!

$33.33 🎟️ at frankieandmarley.com —> use code ATLLOVESMO5 to save $5 

#atlfoodie #atlblog #atldatenight #thingstodoinatlanta",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,unknown,,event,0.75,0,dry_run_keep_source
3471742281092696546,2024-10-04T23:21:36+00:00,https://www.instagram.com/p/DAuGzXoPAni/,"THIS WEEKEND visit Atl’s very first fine art fair @atlartfair at @prattpullmandistrict ✨head to Pullman’s Porter Hall and wander through a collection of galleries from all over the world. Each booth was unique! It’s a cute date night or place to escape to get inspiration. 

Find tickets at @atlartfair ✨

Add to your list & follow for more! #atlblog #atlfoodie #atldatenight",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,dinner,,event,0.63,0,dry_run_keep_source
3471396364334540698,2024-10-04T11:52:14+00:00,https://www.instagram.com/p/DAs4Jniviea/,"Had to bring this one back because if you haven’t been, what areeee you doing!! 

I’ve said this before but 2024 is the year of lounges and @thefriskywhiskeratl in @underground_atlanta has entered the chat.  Don’t worry cats are only a small part of the experience!! 

Pretty sure I died & went to heaven 🐈 the cat ppl will get it. Even if you aren’t one, this is still the spot because these are the MOST chill cats that will snuggle right up to you and sit on your lap. @thefriskywhiskeratl has 25 resident cats and a space that is giving all of the chill, dark, relaxing vibes. It’s an art space, a work from home space, a space to mingle, a hi-fi sound gallery. You can expect good music, late night hours, fun events. Check out their painting classes or vinyl nights. 

Some of y’all have just met the wrong cats in life so you better check this out!! 

@thefriskywhiskeratl. Head to their page for event info and more. 

📍94 Pryor Street SW, Atlanta, Georgia (located in upper underground near the street entrance to the masquerade) 

There’s still a great spot to hang outside of the lounge with a bar where you can peep the cats from the window. Allergy boys & girls this is for you. Go ahead and take the Benadryl.

#thingstodoinatl #atlunderground #atlanta #atlcatcafe #atllounge",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,unknown,coffee_cafe,event,0.63,0,dry_run_keep_source
3469969775537407719,2024-10-02T12:37:52+00:00,https://www.instagram.com/p/DAnzyBMP8bn/,"if you’re ready for spooky season, this is for you 👉 themed cocktails, 12 shots of Zombie punch, & Halloween Birria Barbacoa 🤤

@rrealtacos has transformed all locations into a Halloween take over and it’s perfect for date night or a spooky night out with friends. The Halloween bar includes things like Zombie Punch with Tequila blanco, Chinola liqueur, lime, pineapple & agave or the La Catrina with Tequila blanco, cucumber, Bacardi coconut, lime, agave & charcoal. Go for a pitcher of a Witches’ Brew with Tequila añejo, melon liqueur, lime & agave and pair it with the birria taco to really get in the spirit. 

Idk about you but ill take any excuse to celebrate & luckily we get to all month long. The midtown location was featured here! 

✨ find decked out @rrealtacos all over town ✨

🌮Midtown 🌮West Midtown
🌮Sandy Springs 🌮Chamblee
🌮Cumming 🌮Sugar Hill 🌮Buckhead

#atleats #atlblog #atlfoodie #atldatenight #rrealtacos",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,mexican,food_spot,0.888,0,dry_run_keep_source
3468819676761198208,2024-09-30T22:32:49+00:00,https://www.instagram.com/p/DAjuR4PPI6A/,"👉 follow @atllovesmo for more 

Curating a collection of my fav spots around the city 

If you’re looking for a cozy brewpub with the perfect mac & cheese and an impressive craft beer list, @wreckingbarbrewpub is for you. If you can’t tell from the video, everyone ordered a pastrami sandwich so that’s obviously a winner but don’t sleep on the burger or really any of their food. Huge plate of fries with a bunch of dipping sauces? They’ve got it. You can find wrecking bar tucked away in little five points. You know they’re doing something right because they’ve been doing it for 13 years. 

No kidding, the most insane rolls + mini putting green + fresh seafood. Hello @theoptimistatl I looove you! This is one ridiculously good dinner and a great spot for date night. The patio is beautiful and situated next to a small putting green bc who doesn’t want to putt while they dine?? ☑️ oyster menu ☑️ perfect smash burger ☑️ great staff. Enjooooy! 

@lure.atl saltwater kitchen & bar in the heart of midtown transports you to the coast with their fresh new menu & a beautifully green patio. I dieeee for the anchovy garlic bread and the pork shank pibil. Find all of your favorite seafood like day-boat caught fish, oysters, crab, (& more oysters😋). Cocktails are just as good with a frozen orange creamsicle or transition to fall with me and sip on a smokey bloom with mezcal, shochu, and lime. 

GO TO THESE NOW OK 🫶

#atlfood #atleats #atlantafoodie",atllovesmo,,llm-refined-v1-dryrun-full,dinner,dinner,bakery|seafood,mixed,0.831,0,dry_run_keep_source
3467144863030209110,2024-09-28T15:10:21+00:00,https://www.instagram.com/p/DAdxeIZvGpW/,"One of my favorite spooky spots to hang out ✨ Atlanta’s first haunted bar is NOW OPEN and they have completely revamped the space. Wear your costume, grab your friends, and have a good time 👏

Tickets are 25% off with my code ATLLOVESMO at link in bio. Save & share spooky season lovers 🎃

It’s timeeeee @hauntedundergroundatl is back with one of my favorite pop up bars of the year. @underground_atlanta will be celebrating Halloween for six weeks (blessed) in a 10,000 sqft building with themed haunted bars, actors, a dance floor, & late night drinks. Half of the people there were dressed up in their costumes so if you have one to show off - wear it! They’ve completely redone the dance floor (and you should comment what kind of music you want to hear bc they’re listening) 👀 this is perfect if you’re looking for the Halloween vibe without beings so scared you pee your pants. 

This is your late night spot ➡️ they’re open until 4AM Thurs-Sat and 2AM Sunday. 

Definitely recommend exploring this spot as every corner you turn has a surprise. No detail was missed! The over the top Halloween decor is 10/10, giving all of the dark, moody, spooky vibes you’re looking for. Bring allll of your friends or have a fun & spooky date night. You can get your ticket for an early session 8-11pm or late night 11-4am. Entry is $11-25 with code ATLLOVESMO (we love a deal). They have “blood bags” with tequila or vodka & they are strongggg

Follow @atllovesmo for more fun spots around the city 💌

Haunted Underground: Atlanta’s 1st Haunted Bar
📍 @underground_atlanta 76 Wall St SW 
🎟️ $15 - save 25% with code ATLLOVESMO link in bio 
🗓️ OPEN NOW 

🧙🕯️👻🍷💀
Thursday – Saturday / 8 PM – 4 AM
Sunday / 9 PM – 2:30 AM

Come as you are or dress to impress - this is the perfect excuse to plan multiple Halloween costumes!! Entry is for 21+ 

#atlblog #thingstodoinatlanta #atldatenight #atlhalloween",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,dinner,,event,0.765,0,dry_run_keep_source
3466326020855429933,2024-09-27T12:08:45+00:00,https://www.instagram.com/p/DAa3SaMx_st/,"with birria pizza, fancy margs, & a taco feast perfect for your group of friends 🤤✨

If you see me spending hours at @rrealtacos, no you didn’t. It’s one of the best places in atl to go with a big group and share chips & dip (of course), pitchers of margaritas (passion fruit 👀), a sizzling taco feast, & my personal favorite the birria pizza with consume. 

📍There are @rrealtacos sprinkled throughout the city so I can pretty much guarantee there is one close to you. With cooler weather on the way, let’s go sip on margaritas (or mocktails) on the patio together!

This post was made in collaboration with @rrealtacos 🫶

#atlblog #atlantaeats #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,mexican,food_spot,0.685,0,dry_run_keep_source
3465608018631543426,2024-09-26T12:12:02+00:00,https://www.instagram.com/p/DAYUCGhR0qC/,"Have you been missing out on one of Atl’s best vegan date night spots?? 🌱

Let’s escape the usual and try something new!! You in? Add @planta in @buckheadvillagedistrict to your list for a sophisticated yet laid-back dining experience. If you love sushi, noodles, creative bites, and uniquely crafted cocktails (you know I’m all about lychee) this is for you. The absolute best way to do this is order an array of items and share with the table. The crispy gyoza is a must. Ever wondered what spicy ahi watermelon tastes like?? This is your chance - go for the crispy rice or one of the sushi rolls. These rolls are a work of art - torched & pressed being one of my favorites (with avocado, miso truffle glaze). The best part is you leave feeling full but *light as a feather*. ✨

It’s perfect for date night as they have a happy hour (outside of the usual times) on Sun-Fri 830PM to close with things like handrolls, firecracker wings, and espresso, lychee, or dragonfruit ’tini’s. 

Save & share with someone who will love this 🫶",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,coffee_cafe|japanese|vegan,food_spot,0.744,0,dry_run_keep_source
3465203100623308014,2024-09-25T22:47:01+00:00,https://www.instagram.com/p/DAW39xPPATu/,"🐼 GIVEAWAY closed 🐼 Last call, the pandas are packing up!
✨ The time has come to say goodbye to some of Atlanta’s most beloved residents – @zooatl giant pandas are heading back to China!

For the past 25 years, these incredible animals have been an iconic part of Zoo Atlanta and a symbol of our city’s connection to wildlife conservation. Now is your chance to visit them one last time before they depart in mid-October!

To celebrate their legacy, I’m teaming up with @zooatl for a special Panda Farewell Giveaway. One lucky winner will receive:
🎟️ 4 General Admission Tickets
🐼 Exclusive Panda Merchandise from the Zoo Atlanta Explorer Store

✨ HOW TO ENTER:
Follow @zooatl and @atllovesmo
Like this post
Tag a friend who would love to visit the pandas 🐾

👉BONUS: share to stories and tag me!

Don’t miss out on your chance to see these iconic creatures before they leave! Visit @zooatl link in bio to learn more about their departure and Zoo Atlanta’s incredible panda conservation efforts.
 
#zooatl #atlblog #thingstodoinatlanta

this giveaway is not associated with Instagram and is open to all. Winner will be selected on Saturday and announcedvia stories.",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,unknown,,event,0.63,0,dry_run_keep_source
3464879931496727806,2024-09-25T12:14:57+00:00,https://www.instagram.com/p/DAVufCiPgT-/,"It’s easily one of my favorites in Atlanta 🦪

we love a vibe follow @atllovesmo 

@lure.atl saltwater kitchen & bar in midtown has been reimagined and it’s one you better add to your list. I’ve been screaming the praises of lure for awhile now as it’s nestled in the heart of midtown but transports you to the coast. They have a beautiful patio filled with greenery and a new patio bar (it is the place to be this fall). 

🤤They’ve also completely reimagined the menu and I dieeee for the anchovy garlic bread and the pork shank pibil. Find all of your favorite seafood like day-boat caught fish, oysters, crab, (& more oysters😋). Cocktails are just as good with a frozen orange creamsicle or transition to fall with me and sip on a smokey bloom with mezcal, shochu, and lime. 

You should know about ✨HAPPY HOUR✨
MONDAY – SATURDAY 4:00PM-6:00PM

Just listen to me on this one 🫶 they valet now too so no parking troubles!! 

#atlfood #atldatenight #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,bakery|seafood,food_spot,0.831,0,dry_run_keep_source
3464168594953475432,2024-09-24T12:31:54+00:00,https://www.instagram.com/p/DATMvuwRBVo/,"🎓 Ready to level up your education and career? This is for you! 

The QS Masters Fair @topunis is coming to Atlanta, and it’s your chance to meet with top universities, explore graduate programs, and find the perfect path for your future! Whether you’re looking to switch fields, specialize, or just discover your next move, this event is a must-attend. 📚✨

Get all your questions answered, gain valuable insights, and connect with top universities—all in one place! Best part? It’s FREE to attend. Don’t miss out on this opportunity to shape your future. 

QS Discover Attendees will receive these exclusive perks:
- Free professional headshots & resume reviews
- Insightful panels & presentations
- Apply to exclusive scholarships worth $45k total
- Access to discounted test prep services 
- Meet with top master’s & MBA programs under one roof, including UGA (MBA only), Emory, Georgia State, Georgia Tech & more!

✨Event is FREE✨

📅 Date: 10/15 
📍 Location: Atlanta Marriott Marquis

🎟 RSVP via the link in bio!",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,drinks,,event,0.675,0,dry_run_keep_source
3463437271259490870,2024-09-23T12:19:18+00:00,https://www.instagram.com/p/DAQmdkfRSo2/,"It’s giving resort-style dining in the heart of Buckhead with fire dancers and coastal eats.

If you like exploring atl, follow along for more💌

@tulumatl, the tropical getaway in Buckhead, celebrated their 1 year anniversary and now we get to celebrate too! They’ve rolled out the Couples Retreat three-course dinner for table of two which is especially perfect for an elevated date night. When you break it down, couples (or friends 😋) each get an appetizer, an entree, one dessert to share and a bottle of prossecco (we’re going big) - all for $100 total. *Couples Retreat is every Monday, Tues, Wednesday* 

They put a lot of emphasis on keeping you entertained all night with the presentation on their cocktails, their tableside service like the rack of lamb (perfect for sharing), and the fire dancing show every hour. This is a treat yourself moment ✨🌺The space is perfect for socializing, celebrating, and capturing moments. Their kitchen is also open late, which can be hard to come by in atl. 

Don’t worry about parking!! There is complimentary parking at Dekalb Tires parking garage Monday through Thursday (5PM to 9PM) and Saturday and Sunday (12PM to 6PM)

Reserve on @opentable 

#atlfoodie #atleats #atldatenight #atlantafoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,,food_spot,0.796,0,dry_run_keep_source
3462058166639135037,2024-09-21T14:38:53+00:00,https://www.instagram.com/p/DALs49ORAk9/,"PSA this the best place for zero proof mocktails & pitchers ✨ (& what I’m quickly learning to be the best way to spend a sunday funday) 

@rrealtacos has a new lineup of zero proof mocktails and they are perfection. Trust me when I say this should be your new Sunday Funday, grab your friends, order a taco feast, and instead of preparing yourself for failure on Monday, go crazy with the stunning new mocktails. Flavors include cucumber mint, minty watermelon, mango & pineapple, and strawberry watermelon and they range from light & refreshing to sweet & juicy - which would you choose??

There’s certainly something for everyone at Rreal tacos and it’s time to celebrate this new addition to the menu. Order a pitcher of your fav mocktail and the cast iron skillet taco feast and all eyes will be on your table. The taco feast comes with your choice of 4 proteins and all of the best toppings for your build your own tacos. 

✨ find @rrealtacos all over town ✨

🌮Midtown 🌮West Midtown
🌮Sandy Springs 🌮Chamblee
🌮Cumming 🌮Sugar Hill 🌮Buckhead

#atleats #atlblog #atlfoodie #atldatenight #rrealtacos",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,mexican,food_spot,0.613,0,dry_run_keep_source
3460070879591821072,2024-09-18T20:50:33+00:00,https://www.instagram.com/p/DAEpCH7vm8Q/,"Three 3 spots to share with your friends ✨ we looove a vibe 

Follow @atllovesmo for more 🪩

@commune_atl is a listening bar in Avondale estates and it’s a goodie. Expect a variety of music from live jazz and good tunes from DJ’s spinning vinyl. It’s a speakeasy located in @_oliveandpine_ (if you think you’re not supposed to walk through there you’re in the right place). Go for the wine and the music. The wine list is expansive and they have some small bites as well. If you love a vibe, this is for you.

@pendolinoatl is a beautiful restaurant in SS pulling inspiration for their menu from different regions of Italy. Rather than transporting you to a different country, they’re keeping you in the neighborhood with a cozy & welcoming atmosphere and a modern, southernized Italian menu. Pair your wood-fired pizza with a grapefruit spritz and your chicken parmesan with a beautifully crafted wine. It’s the perfect date night spot 🍝

@barblancatlanta is one of my favorites on the west side and let me tell youuu it is beautiful. They’re serving the most lux $50 prefixe menu including a fresh loaf of bread, salad, pomme frites and steak. I could swim in the bearnaise sauce 🤤 don’t skip the dessert either!! no reservations required for a visit. Its small interior leads to the most cozy, elevated atmosphere and the perfect spot for a date night, a solo dine, or celebratory dinner. It’s almost patio weather and their patio seating is giving all of the European vibes we’re looking for. 

Which one are you going to first??",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,italian,food_spot,0.737,0,dry_run_keep_source
3458641535271102884,2024-09-16T21:30:36+00:00,https://www.instagram.com/p/C__kCbTPumk/,"The coolest concert venue is an easy drive from atl, we’re so lucky!! ✨ 

if you love to explore atl & beyond follow @atllovesmo 

@thecavernstn was a bucket list venue for me & it did not disappoint. Made the 2.5 hr drive to Pelham TN to see @biggigantic (the bessst🎷this is your sign to never miss a Big G show). It’s such an experience!! Walk into the cave, grab a drink, and dance the night away while the lights bounce off the walls. The lasers for Big G were actually insane. You’d expect it to be cool down there but no jacket was needed last weekend (plus they have a coat check). We stayed at an Airbnb within walking distance to the cave but you can also camp! Take a tour and learn more about the 20miles of the cave in this small town. 

Live music in (and above) a cave! Open 7 days a week for guided cave tours & adventure cave tours.

📍555 Charlie Roberts Rd, Pelham TN 37366, Pelham, Tennessee

add to your bucket list and send to someone who would love this 🎶",atllovesmo,The Caverns,llm-refined-v1-dryrun-full,event,unknown,,event,0.675,0,dry_run_keep_source
3457727519799429022,2024-09-15T15:15:01+00:00,https://www.instagram.com/p/C_8UNwDvMee/,"Your next night out should look like this!

@sfseav is a quirky food hall in East Atlanta Village that is perfect for hanging out with friends (even late night - 4am 👀). They have a variety of food from Brazilian pizza to speciality waffles and more. Look out for events like open mic night & live music + dance nights (✍️reggae dub afro-funk is coming up on 9/20). Check it out: 

@butecoatl is a Brazilian coffee and cocktail bar that features perfect syrups made in house and interesting cocktails. You know a caipirinha must be on the menu - choose between passion fruit, coconut, lime & guava. You’ll find your fav PSL and a banana mocha on the coffee specials so 🏃 there now. 

@buenapapafrybar is where you go when you need your potato fix. Build your own handcut loaded fries & baked potatoes layered with melted cheese and all the best toppings or go with their different creations spanning the world (think Mexicano with carne asada, guac + more). Don’t skip the freshly prepared churros OR the jugo naturales (mango juice). 

@brasilianaus is a Brazilian pizza spot where you can order whole pies or by the slice! You must try a Brazilian classic like the chicken catupiry which features cheese widely used in Brazil. You’ll find Brazilian & American ingredients with unique flavors and long fermentation crust in their savory & sweet pizzas. The Nutella pizza is a MUST!!

@sinfulslidrz gives you everything you want in craft original sliders. Be sure to get the Caribbean style oxtail with plantains and the 16-hr cola brisket sliders!! They also have a low country shrimp patty, fresh salmon patty, + more. You can even build your own from scratch if you’re feeling fun.

Do you ever just crave perfect fluffy waffles bc same. @_waffle_bar has a creative menu of Belgian waffles (even gluten free + vegan). The blueberry crunch cake was incredible & guarantee I’m trying the banana pudding next time. They’ll also surprise you with ridiculously good jerk pasta with fried salmon that I’m still thinking about. 

Everyone knows & loves Woodys Cheesesteaks in atl for their classic steak & chicken sandwiches or a cold cut with a milkshake. The perfect late night meal does exist!!",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,drinks,coffee_cafe|mexican,event,0.796,0,dry_run_keep_source
3456953287050209481,2024-09-14T13:36:26+00:00,https://www.instagram.com/p/C_5kLLnvyjJ/,"Everyone’s favorite restaurant is now serving brunch (& you should go immediately) 🤤

We live in Atlanta, of course we love to go to brunch. Add @rumiskitchenofficial in @colonysquareatl to your rotation because everything was perfection. 

The brunch menu features items like the Dutch baby with sour cherry jam, wagyu zabuton and eggs, shakshuka, Persian omelette, & a bread basket with a Jerusalem bagel. One of my favorite dishes was the Olovieh with toast, which was Persian chicken + potato salad that you build into an incredible sandwich. The specialty drinks should not be missed, like their take on a French 75, the kish island iced tea (my fav), and the Carajillo (tequila espresso martini). 

The brunch menu is a 10/10 but @rumiskitchenofficial said the sky is the limit! The dinner menu is available as well so you can order all of the dips, the veggies, & your favorite classic dishes at the same time! Whether it’s salty or sweet (or both) that you’re craving, youll love it (insert the bunitsa here with filo, feta, pistachio preserves). You already know their staff is incredible too. 

✍️ Add to your list! 
📍Sat/Sunday 11am @colonysquareatl",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,breakfast,breakfast,bakery|coffee_cafe,food_spot,0.831,0,dry_run_keep_source
3456205825209520915,2024-09-13T12:51:02+00:00,https://www.instagram.com/p/C_26OLiP9MT/,"✨BBQ GIVEAWAY ✨

PSA: @citybbq is celebrating their 25th anniversary and they are going ALL OUT!! Mark your calendar for 9/25 when they’ll be bringing back 1999 pricing on select items (yes, you read that right)! Plus, City Rewards members can enjoy a $0.25 pulled pork sandwich, valid for one-time use throughout September! 

I’ve partnered with them to help ring in the special occasion with a $100 gift card giveaway. This way you can get your fill on tender brisket, ribs that fall off the bone, or sides that hit just right. 

Here’s how to enter:

1️⃣ Follow @CityBBQ and @atllovesmo 
2️⃣ Like this post
3️⃣ Tag 1 friend in the comments (each tag = one entry)
✨ Share this post to your story and tag us for a bonus entry

Giveaway ends Monday 9/16. Winner will be announced via story. This giveaway is in no way sponsored or endorsed by Instagram.

🗓️WAY BACK WEDNESDAY

In-store on September 25th, City BBQ is offering 1999 pricing on select items for all guests and scratch-off cards with prizes for the first 100 guests at each location!
👉Pulled Pork Sandwich - $4.95
👉Turkey Breast Sandwich - $4.95
👉Texas-style Sausage with slaw - $4.95
👉Full Slab - $19.99 

Don’t miss out-sign up for City Rewards today to earn points, get exclusive offers, and join the celebration!

#CityBarbeque #WaybackWednesday #CityRewards #25thAnniversary",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,lunch,lunch,bbq,food_spot,0.613,0,dry_run_keep_source
